-------------------- starting training ---------------------
finishing episode #773; episode reward: 0.8412666646168734
finishing episode #774; episode reward: 0.845485852662265
finishing episode #775; episode reward: 0.8051260791402958
finishing episode #776; episode reward: 0.8627945935547539
finishing episode #777; episode reward: 0.855949067263272
finishing episode #778; episode reward: 0.864953389255399
finishing episode #779; episode reward: 0.826055509134846
finishing episode #780; episode reward: 0.93249883096861
finishing episode #781; episode reward: 0.81245262447289
finishing episode #782; episode reward: 0.6990992706184435
finishing episode #783; episode reward: 0.7767897879814243
finishing episode #784; episode reward: 0.7437745659490657
finishing episode #785; episode reward: 0.7517290051489897
finishing episode #786; episode reward: 0.792448541623935
finishing episode #787; episode reward: 0.7953508719538382
finishing episode #788; episode reward: 0.7596813954539873
finishing episode #789; episode reward: 0.7978294992229636
finishing episode #790; episode reward: 0.7957672628555572
finishing episode #791; episode reward: 0.7480360377857712
finishing episode #792; episode reward: 0.9003831484086876
finishing episode #793; episode reward: 0.9187893277852706
finishing episode #794; episode reward: 0.7513951118215957
finishing episode #795; episode reward: 0.7652764614117997
finishing episode #796; episode reward: 0.7998568830207786
finishing episode #797; episode reward: 0.7501330971154342
finishing episode #798; episode reward: 0.6756935190741007
finishing episode #799; episode reward: 0.8683635719074521
finishing episode #800; episode reward: 0.9059628668886162
finishing episode #801; episode reward: 0.8044597687002899
finishing episode #802; episode reward: 0.7318336583598444
finishing episode #803; episode reward: 0.7547318601523845
finishing episode #804; episode reward: 0.8162680277222817
finishing episode #805; episode reward: 0.8953768939361572
finishing episode #806; episode reward: 0.8656886092168162
finishing episode #807; episode reward: 0.8701065019848245
finishing episode #808; episode reward: 0.8905693745736067
finishing episode #809; episode reward: 0.8804346046790655
finishing episode #810; episode reward: 0.9138211746226057
finishing episode #811; episode reward: 0.8316297440109711
finishing episode #812; episode reward: 0.8558500789638186
finishing episode #813; episode reward: 0.8578878064777649
finishing episode #814; episode reward: 0.9525531147833353
finishing episode #815; episode reward: 0.7712315561892871
finishing episode #816; episode reward: 0.8389076219568332
finishing episode #817; episode reward: 0.8055091895322126
finishing episode #818; episode reward: 0.8082749483254612
finishing episode #819; episode reward: 0.8405909836833942
finishing episode #820; episode reward: 0.8949182792849423
finishing episode #821; episode reward: 0.894643145660024
finishing episode #822; episode reward: 0.7859120598397985
finishing episode #823; episode reward: 0.9176534770799718
finishing episode #824; episode reward: 0.7694160955828223
finishing episode #825; episode reward: 0.8368051157533578
finishing episode #826; episode reward: 0.882914113456066
finishing episode #827; episode reward: 0.7865947673491682
finishing episode #828; episode reward: 0.8658402298021787
finishing episode #829; episode reward: 0.8361411685488208
finishing episode #830; episode reward: 0.9318153162476358
finishing episode #831; episode reward: 0.8932795879538982
finishing episode #832; episode reward: 0.8557756069207844
finishing episode #833; episode reward: 0.9075119628979097
finishing episode #834; episode reward: 0.8403260395750111
finishing episode #835; episode reward: 0.8777307256918462
finishing episode #836; episode reward: 0.7831263758395826
finishing episode #837; episode reward: 0.8801170187226789
finishing episode #838; episode reward: 0.8546914359387567
finishing episode #839; episode reward: 0.8601263120675822
finishing episode #840; episode reward: 0.8658953691908962
finishing episode #841; episode reward: 0.8611830180802182
finishing episode #842; episode reward: 0.8022931351336763
finishing episode #843; episode reward: 0.9525963228513623
finishing episode #844; episode reward: 0.8623792566036239
finishing episode #845; episode reward: 0.7810052978655356
finishing episode #846; episode reward: 0.9404975762412465
finishing episode #847; episode reward: 0.7960974250518463
finishing episode #848; episode reward: 0.8322415551894529
finishing episode #849; episode reward: 0.8157954276766298
finishing episode #850; episode reward: 0.7119829350198723
finishing episode #851; episode reward: 0.9600569246068965
finishing episode #852; episode reward: 0.9037750672214248
finishing episode #853; episode reward: 0.8234486412875696
finishing episode #854; episode reward: 0.8741911884554943
finishing episode #855; episode reward: 0.8324456549002268
finishing episode #856; episode reward: 0.9315951873403854
finishing episode #857; episode reward: 0.8795224576003496
finishing episode #858; episode reward: 0.8893624704279276
finishing episode #859; episode reward: 0.8891174145825738
finishing episode #860; episode reward: 0.8588702691598414
finishing episode #861; episode reward: 0.8394045498398701
finishing episode #862; episode reward: 0.8283688367529299
finishing episode #863; episode reward: 0.9059236552458924
finishing episode #864; episode reward: 0.9063327187364724
finishing episode #865; episode reward: 0.9040578005850027
finishing episode #866; episode reward: 0.8434940676011407
finishing episode #867; episode reward: 0.7263536215107289
finishing episode #868; episode reward: 0.8151186825682992
finishing episode #869; episode reward: 0.8745992666434639
finishing episode #870; episode reward: 0.8964028899246176
finishing episode #871; episode reward: 0.8156350381661512
finishing episode #872; episode reward: 0.7797416394109558
finishing episode #873; episode reward: 0.8026060143672932
finishing episode #874; episode reward: 0.6588700064460424
finishing episode #875; episode reward: 0.6405032258878832
finishing episode #876; episode reward: 0.780838296410227
finishing episode #877; episode reward: 0.7594444199390346
finishing episode #878; episode reward: 0.7781236228706748
finishing episode #879; episode reward: 0.9346441863640321
finishing episode #880; episode reward: 0.8609757996041897
finishing episode #881; episode reward: 0.7005117111777055
finishing episode #882; episode reward: 0.8303614514291215
finishing episode #883; episode reward: 0.9333055834469417
finishing episode #884; episode reward: 0.8528403921139168
finishing episode #885; episode reward: 0.7708643875797206
finishing episode #886; episode reward: 0.7305067355749597
finishing episode #887; episode reward: 1.0539298077817174
finishing episode #888; episode reward: 0.8763477937418164
finishing episode #889; episode reward: 0.9153190974762008
finishing episode #890; episode reward: 0.9284632774738072
finishing episode #891; episode reward: 0.9153480498533648
finishing episode #892; episode reward: 0.8553195670860887
finishing episode #893; episode reward: 0.9321091574861569
finishing episode #894; episode reward: 0.8611038491888359
finishing episode #895; episode reward: 0.7468468306457632
finishing episode #896; episode reward: 0.8700793199631055
finishing episode #897; episode reward: 0.8536371697826878
finishing episode #898; episode reward: 0.8685684805682982
finishing episode #899; episode reward: 0.7864921953145393
finishing episode #900; episode reward: 0.8059605083913268
finishing episode #901; episode reward: 0.8182721277528429
finishing episode #902; episode reward: 0.837855590437694
finishing episode #903; episode reward: 0.8305187894783043
finishing episode #904; episode reward: 0.9732775721687202
finishing episode #905; episode reward: 0.6928085173076777
finishing episode #906; episode reward: 0.847706416248398
finishing episode #907; episode reward: 0.9889375444079627
finishing episode #908; episode reward: 0.7579862837907484
finishing episode #909; episode reward: 0.9780655768949849
finishing episode #910; episode reward: 0.8132409401104292
finishing episode #911; episode reward: 0.6738412627966587
finishing episode #912; episode reward: 0.7160837979860956
finishing episode #913; episode reward: 0.7613357723592333
finishing episode #914; episode reward: 0.8490076874720608
finishing episode #915; episode reward: 0.7956022316586149
finishing episode #916; episode reward: 0.7897685027664184
finishing episode #917; episode reward: 0.8026002440761061
finishing episode #918; episode reward: 0.9634757627300629
finishing episode #919; episode reward: 0.9025095673245995
finishing episode #920; episode reward: 0.7597568355595626
finishing episode #921; episode reward: 0.8621752887851747
finishing episode #922; episode reward: 0.8968102516558276
finishing episode #923; episode reward: 0.8244819708784729
finishing episode #924; episode reward: 0.7975269694125495
finishing episode #925; episode reward: 0.8917083147668676
finishing episode #926; episode reward: 0.8902429816244956
finishing episode #927; episode reward: 0.9031475736679154
finishing episode #928; episode reward: 0.9684190694188045
finishing episode #929; episode reward: 0.9076552411004702
finishing episode #930; episode reward: 0.7888646590422438
finishing episode #931; episode reward: 0.760063921910068
finishing episode #932; episode reward: 0.8554128538194536
finishing episode #933; episode reward: 0.8604205780710036
finishing episode #934; episode reward: 0.8973528087198461
finishing episode #935; episode reward: 0.9321265005699984
finishing episode #936; episode reward: 0.8730088897232008
finishing episode #937; episode reward: 0.874863292852142
finishing episode #938; episode reward: 0.8107721879378452
finishing episode #939; episode reward: 0.8825504086353109
finishing episode #940; episode reward: 0.8341354968551463
finishing episode #941; episode reward: 0.7876841500524527
finishing episode #942; episode reward: 0.8681768161091195
finishing episode #943; episode reward: 0.829500321765436
finishing episode #944; episode reward: 0.8834258772267309
finishing episode #945; episode reward: 0.9947059177758971
finishing episode #946; episode reward: 0.8960622633762563
finishing episode #947; episode reward: 0.8505114150334365
finishing episode #948; episode reward: 0.8262710215360002
finishing episode #949; episode reward: 0.8896614306348183
finishing episode #950; episode reward: 0.8528001588930377
finishing episode #951; episode reward: 0.8610300778561432
finishing episode #952; episode reward: 0.8228963267480814
finishing episode #953; episode reward: 0.84952531072829
finishing episode #954; episode reward: 0.9168627744325355
finishing episode #955; episode reward: 0.8708723755732217
finishing episode #956; episode reward: 0.8937288016631024
finishing episode #957; episode reward: 0.8950736350577415
finishing episode #958; episode reward: 0.9611638398193576
finishing episode #959; episode reward: 0.8501101203112789
finishing episode #960; episode reward: 0.9238339860389274
finishing episode #961; episode reward: 0.927433667550274
finishing episode #962; episode reward: 0.9404397584736411
finishing episode #963; episode reward: 0.7530454105962684
finishing episode #964; episode reward: 0.8000591251859762
finishing episode #965; episode reward: 0.8601065992474214
finishing episode #966; episode reward: 0.851603391113674
finishing episode #967; episode reward: 0.8191763296353533
finishing episode #968; episode reward: 0.9066504596567799
finishing episode #969; episode reward: 0.8742518054756976
finishing episode #970; episode reward: 0.9344761722561696
finishing episode #971; episode reward: 0.8887169456750451
finishing episode #972; episode reward: 0.9525742136864522
finishing episode #973; episode reward: 0.8882344720170697
finishing episode #974; episode reward: 0.875750804845724
finishing episode #975; episode reward: 0.8718608872888184
finishing episode #976; episode reward: 0.8559945668464478
finishing episode #977; episode reward: 0.9365488946245718
finishing episode #978; episode reward: 0.6177839217549761
finishing episode #979; episode reward: 1.0124154997914898
finishing episode #980; episode reward: 0.6835193378586912
finishing episode #981; episode reward: 0.9631528339071428
finishing episode #982; episode reward: 1.071125098259805
finishing episode #983; episode reward: 1.0215801949656513
finishing episode #984; episode reward: 1.0802660240194981
finishing episode #985; episode reward: 0.7078997132070525
finishing episode #986; episode reward: 0.7343998495830366
finishing episode #987; episode reward: 0.9741828761082717
finishing episode #988; episode reward: 0.9823905852675658
finishing episode #989; episode reward: 0.9218580762689479
finishing episode #990; episode reward: 0.821124875307477
finishing episode #991; episode reward: 0.8214845589530785
finishing episode #992; episode reward: 0.9008205313677006
finishing episode #993; episode reward: 0.8503937983994139
finishing episode #994; episode reward: 0.9190113135176511
finishing episode #995; episode reward: 0.9492729182124383
finishing episode #996; episode reward: 0.8199027732547792
finishing episode #997; episode reward: 0.870496403194533
finishing episode #998; episode reward: 0.8639637215647701
finishing episode #999; episode reward: 0.9687568130873516
finishing episode #1000; episode reward: 0.8579048748336138
finishing episode #1001; episode reward: 0.8749441078170678
finishing episode #1002; episode reward: 0.8707555215607307
finishing episode #1003; episode reward: 1.0077926919383917
finishing episode #1004; episode reward: 0.9455973857089844
finishing episode #1005; episode reward: 0.8964856784561946
finishing episode #1006; episode reward: 0.9699366516125655
finishing episode #1007; episode reward: 0.7804449456211316
finishing episode #1008; episode reward: 0.9683415326517222
finishing episode #1009; episode reward: 0.8853546468945036
finishing episode #1010; episode reward: 0.8494915921865545
finishing episode #1011; episode reward: 0.8284985229379638
finishing episode #1012; episode reward: 0.8562410209258897
finishing episode #1013; episode reward: 0.9064513436611972
finishing episode #1014; episode reward: 0.8559465038038856
finishing episode #1015; episode reward: 0.9061084677544828
finishing episode #1016; episode reward: 0.9025157068680584
finishing episode #1017; episode reward: 0.8328838520654277
finishing episode #1018; episode reward: 0.8994554852177429
finishing episode #1019; episode reward: 0.8875768941433018
finishing episode #1020; episode reward: 0.8258226838052452
finishing episode #1021; episode reward: 0.8778076537243197
finishing episode #1022; episode reward: 0.8051974835547832
finishing episode #1023; episode reward: 0.754058360258803
finishing episode #1024; episode reward: 0.7804781575068533
finishing episode #1025; episode reward: 0.8767647445700381
finishing episode #1026; episode reward: 0.882191220021379
finishing episode #1027; episode reward: 0.7778765001468619
finishing episode #1028; episode reward: 0.8887162446591779
finishing episode #1029; episode reward: 0.6737004018444707
finishing episode #1030; episode reward: 0.9401102062456211
finishing episode #1031; episode reward: 0.816170199418931
finishing episode #1032; episode reward: 0.7822941560326298
finishing episode #1033; episode reward: 0.9189144685222056
finishing episode #1034; episode reward: 0.8782729757799714
finishing episode #1035; episode reward: 0.927356676554195
finishing episode #1036; episode reward: 0.7582173308154901
finishing episode #1037; episode reward: 0.9800813177327768
finishing episode #1038; episode reward: 1.0248733398805938
finishing episode #1039; episode reward: 0.9059983051906754
finishing episode #1040; episode reward: 0.9049261086619438
finishing episode #1041; episode reward: 0.9108691207230863
finishing episode #1042; episode reward: 0.7591688298584107
finishing episode #1043; episode reward: 0.88008285234724
finishing episode #1044; episode reward: 0.7881502531690532
finishing episode #1045; episode reward: 0.9535166330770771
finishing episode #1046; episode reward: 0.853499922376732
finishing episode #1047; episode reward: 0.9086313709266843
finishing episode #1048; episode reward: 0.8593438116272566
finishing episode #1049; episode reward: 0.9121339452640043
finishing episode #1050; episode reward: 0.8886497561499733
finishing episode #1051; episode reward: 0.8630558180322484
finishing episode #1052; episode reward: 0.8547167519069239
finishing episode #1053; episode reward: 0.7971543545470342
finishing episode #1054; episode reward: 0.9502344751977692
finishing episode #1055; episode reward: 0.8252060227918148
finishing episode #1056; episode reward: 1.0046029133922496
finishing episode #1057; episode reward: 0.8491921941099627
finishing episode #1058; episode reward: 0.9187395989781332
finishing episode #1059; episode reward: 1.0506358808567358
finishing episode #1060; episode reward: 0.9257065520713438
finishing episode #1061; episode reward: 0.9289776862641433
finishing episode #1062; episode reward: 0.8652838490702914
finishing episode #1063; episode reward: 0.9750860067779481
finishing episode #1064; episode reward: 1.0373701679602894
finishing episode #1065; episode reward: 0.8540263106121846
finishing episode #1066; episode reward: 0.9891829822411454
finishing episode #1067; episode reward: 0.922509703596958
finishing episode #1068; episode reward: 0.9579939551397125
finishing episode #1069; episode reward: 0.9445260577899984
finishing episode #1070; episode reward: 0.9473588266375267
finishing episode #1071; episode reward: 0.8773080472604199
finishing episode #1072; episode reward: 1.0006716864805278
finishing episode #1073; episode reward: 0.8841100908628426
finishing episode #1074; episode reward: 0.9281441443563351
finishing episode #1075; episode reward: 0.9442806377286197
finishing episode #1076; episode reward: 0.9601095617619231
finishing episode #1077; episode reward: 0.9666855353674485
finishing episode #1078; episode reward: 0.9433712763873706
finishing episode #1079; episode reward: 0.9166413322817215
finishing episode #1080; episode reward: 0.9467000663271354
finishing episode #1081; episode reward: 0.884424715116207
finishing episode #1082; episode reward: 0.9438712103633766
finishing episode #1083; episode reward: 0.8314378750840892
finishing episode #1084; episode reward: 0.9438154469902119
finishing episode #1085; episode reward: 0.9323999355473039
finishing episode #1086; episode reward: 0.8511374382552226
finishing episode #1087; episode reward: 0.795783738986329
finishing episode #1088; episode reward: 0.9051755223024708
finishing episode #1089; episode reward: 0.9666353231327469
finishing episode #1090; episode reward: 1.0472027721325192
finishing episode #1091; episode reward: 0.9424710413642292
finishing episode #1092; episode reward: 1.0480143022467325
finishing episode #1093; episode reward: 0.8323320919017548
finishing episode #1094; episode reward: 0.9219189284675936
finishing episode #1095; episode reward: 0.9188418239026996
finishing episode #1096; episode reward: 0.8204546431082722
finishing episode #1097; episode reward: 0.9285686797485087
finishing episode #1098; episode reward: 0.9901857083564936
finishing episode #1099; episode reward: 0.8256247584490728
finishing episode #1100; episode reward: 0.8630289457178046
finishing episode #1101; episode reward: 0.8456989203450809
finishing episode #1102; episode reward: 0.8512000561528815
finishing episode #1103; episode reward: 0.8327684161386842
finishing episode #1104; episode reward: 0.8372701194424624
finishing episode #1105; episode reward: 0.8050435533402701
finishing episode #1106; episode reward: 0.9733545090279636
finishing episode #1107; episode reward: 0.8953949133012451
finishing episode #1108; episode reward: 0.9923807255206256
finishing episode #1109; episode reward: 0.8303519318535137
finishing episode #1110; episode reward: 0.8847581058709924
finishing episode #1111; episode reward: 0.8582142464084048
finishing episode #1112; episode reward: 0.9210851993998392
finishing episode #1113; episode reward: 0.9568111033012624
finishing episode #1114; episode reward: 0.9695553219424521
finishing episode #1115; episode reward: 0.877104732521957
finishing episode #1116; episode reward: 0.9193918429165298
finishing episode #1117; episode reward: 0.9191561002005687
finishing episode #1118; episode reward: 0.8433307479714592
finishing episode #1119; episode reward: 0.9448075700515455
finishing episode #1120; episode reward: 0.8720830701922154
finishing episode #1121; episode reward: 0.9919781480062608
finishing episode #1122; episode reward: 0.9040324691874911
finishing episode #1123; episode reward: 0.8946278392880824
finishing episode #1124; episode reward: 0.8776859908474409
finishing episode #1125; episode reward: 0.8637016447211847
finishing episode #1126; episode reward: 0.9192654675668787
finishing episode #1127; episode reward: 0.9032727227802012
finishing episode #1128; episode reward: 0.8763368529334611
finishing episode #1129; episode reward: 0.8109005945300903
finishing episode #1130; episode reward: 0.7672628571517031
finishing episode #1131; episode reward: 0.9730993773663046
finishing episode #1132; episode reward: 1.0170365069743412
finishing episode #1133; episode reward: 0.87897211820252
finishing episode #1134; episode reward: 0.9293431670943744
finishing episode #1135; episode reward: 0.8929972843795101
finishing episode #1136; episode reward: 0.8091684070847746
finishing episode #1137; episode reward: 0.8775678841489933
finishing episode #1138; episode reward: 0.8727170296450802
finishing episode #1139; episode reward: 0.9287277449257622
finishing episode #1140; episode reward: 0.8987998206030425
finishing episode #1141; episode reward: 0.8746428929230337
finishing episode #1142; episode reward: 1.003412553560169
finishing episode #1143; episode reward: 0.9169052039198767
finishing episode #1144; episode reward: 0.9305646982088216
finishing episode #1145; episode reward: 0.887513199173599
finishing episode #1146; episode reward: 0.9742988614755
finishing episode #1147; episode reward: 0.9323785193656355
finishing episode #1148; episode reward: 0.927256551138465
finishing episode #1149; episode reward: 0.9594005440843068
finishing episode #1150; episode reward: 0.9425009665171172
finishing episode #1151; episode reward: 0.901479157999234
finishing episode #1152; episode reward: 0.944523955143133
finishing episode #1153; episode reward: 0.8862179039753927
finishing episode #1154; episode reward: 0.853147330689104
finishing episode #1155; episode reward: 0.9338244076035417
finishing episode #1156; episode reward: 0.9166979526707827
finishing episode #1157; episode reward: 0.940664882030957
finishing episode #1158; episode reward: 0.8942946650512561
finishing episode #1159; episode reward: 0.8978176455139798
finishing episode #1160; episode reward: 0.8934090952002712
finishing episode #1161; episode reward: 0.9119466333876108
finishing episode #1162; episode reward: 0.8917179620933542
finishing episode #1163; episode reward: 0.9659395647099626
finishing episode #1164; episode reward: 0.9352201335592867
finishing episode #1165; episode reward: 0.8409595186690936
finishing episode #1166; episode reward: 1.1450754264196625
finishing episode #1167; episode reward: 0.9495898114368467
finishing episode #1168; episode reward: 1.0589391798271715
finishing episode #1169; episode reward: 1.0066178182085341
finishing episode #1170; episode reward: 0.9462373594759667
finishing episode #1171; episode reward: 0.8825937017246253
finishing episode #1172; episode reward: 0.996236710471308
finishing episode #1173; episode reward: 1.0124601180696922
finishing episode #1174; episode reward: 0.9598322377740768
finishing episode #1175; episode reward: 1.0677592886465026
finishing episode #1176; episode reward: 0.9317050733060852
finishing episode #1177; episode reward: 0.9337916280013361
finishing episode #1178; episode reward: 1.0038595115783782
finishing episode #1179; episode reward: 0.9252856576755443
finishing episode #1180; episode reward: 0.8416198092236291
finishing episode #1181; episode reward: 0.9611776909971743
finishing episode #1182; episode reward: 0.9121231438842227
finishing episode #1183; episode reward: 0.934204228291484
finishing episode #1184; episode reward: 0.9124380960243028
finishing episode #1185; episode reward: 0.8855360295832941
finishing episode #1186; episode reward: 0.8797855711010303
finishing episode #1187; episode reward: 0.9081723251692603
finishing episode #1188; episode reward: 0.9624757355900994
finishing episode #1189; episode reward: 0.8969395779355699
finishing episode #1190; episode reward: 0.8976812072327445
finishing episode #1191; episode reward: 0.8751893173210499
finishing episode #1192; episode reward: 0.8869860789709342
finishing episode #1193; episode reward: 0.9624286067835489
finishing episode #1194; episode reward: 0.8862218214440318
finishing episode #1195; episode reward: 0.9469441481602039
finishing episode #1196; episode reward: 0.8995944218500759
finishing episode #1197; episode reward: 0.9842737809953851
finishing episode #1198; episode reward: 0.89469521931031
finishing episode #1199; episode reward: 0.9393914741812238
finishing episode #1200; episode reward: 0.948512765552149
finishing episode #1201; episode reward: 0.8976450575007785
finishing episode #1202; episode reward: 0.9200048854152747
finishing episode #1203; episode reward: 0.8622842594616892
finishing episode #1204; episode reward: 0.9289476539138292
finishing episode #1205; episode reward: 0.884918286013677
finishing episode #1206; episode reward: 1.043002616861957
finishing episode #1207; episode reward: 0.8646355252688614
finishing episode #1208; episode reward: 0.902289573263215
finishing episode #1209; episode reward: 0.9244214767179665
finishing episode #1210; episode reward: 1.0097280800500172
finishing episode #1211; episode reward: 0.9260244122403518
finishing episode #1212; episode reward: 0.9035976986092873
finishing episode #1213; episode reward: 0.8533466917083169
finishing episode #1214; episode reward: 0.939970473470456
finishing episode #1215; episode reward: 0.9582427758804315
finishing episode #1216; episode reward: 0.7738911779976615
finishing episode #1217; episode reward: 1.070115547479583
finishing episode #1218; episode reward: 0.9242677425629877
finishing episode #1219; episode reward: 0.8397609005503714
finishing episode #1220; episode reward: 0.9887707076283084
finishing episode #1221; episode reward: 0.8685548523901333
finishing episode #1222; episode reward: 0.8742128385289448
finishing episode #1223; episode reward: 0.8545903103951922
finishing episode #1224; episode reward: 0.9718046327356734
finishing episode #1225; episode reward: 0.9558250908993119
finishing episode #1226; episode reward: 0.957269108332232
finishing episode #1227; episode reward: 0.9381076979516308
finishing episode #1228; episode reward: 1.0301991659125922
finishing episode #1229; episode reward: 1.0225486756999875
finishing episode #1230; episode reward: 0.9457452029813588
finishing episode #1231; episode reward: 0.9503761511875106
finishing episode #1232; episode reward: 0.9010708242648642
finishing episode #1233; episode reward: 0.9769096647178699
finishing episode #1234; episode reward: 1.0053171923975002
finishing episode #1235; episode reward: 0.9216896521428856
finishing episode #1236; episode reward: 0.9178249757829436
finishing episode #1237; episode reward: 0.9825851119884208
finishing episode #1238; episode reward: 1.029307946821051
finishing episode #1239; episode reward: 1.0033954094983337
finishing episode #1240; episode reward: 0.9381165838546643
finishing episode #1241; episode reward: 0.9242524286195183
finishing episode #1242; episode reward: 0.9034023251523842
finishing episode #1243; episode reward: 0.8597247132581824
finishing episode #1244; episode reward: 0.8866088995665483
finishing episode #1245; episode reward: 1.0486210728172576
finishing episode #1246; episode reward: 0.8401851655548008
finishing episode #1247; episode reward: 0.9264467667054253
finishing episode #1248; episode reward: 0.8718177963335609
finishing episode #1249; episode reward: 0.8731218057370516
finishing episode #1250; episode reward: 0.9280449091656462
finishing episode #1251; episode reward: 0.9446794896831507
finishing episode #1252; episode reward: 0.9872114676339574
finishing episode #1253; episode reward: 0.8924725319906882
finishing episode #1254; episode reward: 0.9213442234482504
finishing episode #1255; episode reward: 0.9353565540032298
finishing episode #1256; episode reward: 0.8446628001239379
finishing episode #1257; episode reward: 0.9209288099034236
finishing episode #1258; episode reward: 0.9377818208174996
finishing episode #1259; episode reward: 0.8206048803434997
finishing episode #1260; episode reward: 0.8576844269200653
finishing episode #1261; episode reward: 0.9427164539720903
finishing episode #1262; episode reward: 0.9943260771010662
finishing episode #1263; episode reward: 1.0316313183027965
finishing episode #1264; episode reward: 0.9238419974333518
finishing episode #1265; episode reward: 0.8258148314937515
finishing episode #1266; episode reward: 0.9794472295282484
finishing episode #1267; episode reward: 0.8601111817277095
finishing episode #1268; episode reward: 0.9258276958195808
finishing episode #1269; episode reward: 0.9497904474296875
finishing episode #1270; episode reward: 0.8974483982899126
finishing episode #1271; episode reward: 0.7611745609713508
finishing episode #1272; episode reward: 0.9026047202838053
finishing episode #1273; episode reward: 0.8892029067561741
finishing episode #1274; episode reward: 0.9275044517842523
finishing episode #1275; episode reward: 0.8844982396251146
finishing episode #1276; episode reward: 0.8721066837375471
finishing episode #1277; episode reward: 0.9408913590840747
finishing episode #1278; episode reward: 0.8512219804808622
finishing episode #1279; episode reward: 0.9085414950153258
finishing episode #1280; episode reward: 0.8969826535198682
finishing episode #1281; episode reward: 0.8906393877851518
finishing episode #1282; episode reward: 0.8905060217854378
finishing episode #1283; episode reward: 0.8778416840066079
finishing episode #1284; episode reward: 0.9226427631877158
finishing episode #1285; episode reward: 0.9135722505220605
finishing episode #1286; episode reward: 0.927396895930889
finishing episode #1287; episode reward: 0.9885186864666704
finishing episode #1288; episode reward: 0.9177318169880769
finishing episode #1289; episode reward: 0.9090517402815128
finishing episode #1290; episode reward: 0.9606815002963108
finishing episode #1291; episode reward: 0.887431129372244
finishing episode #1292; episode reward: 0.88124377090168
finishing episode #1293; episode reward: 0.9599061832943465
finishing episode #1294; episode reward: 1.0300898375016279
finishing episode #1295; episode reward: 0.9690625387105712
finishing episode #1296; episode reward: 1.016389150038475
finishing episode #1297; episode reward: 0.9267966075507528
finishing episode #1298; episode reward: 0.8706514769830868
finishing episode #1299; episode reward: 0.9426833257622927
finishing episode #1300; episode reward: 1.043652648731551
finishing episode #1301; episode reward: 0.9468316654825412
finishing episode #1302; episode reward: 1.016257375112786
finishing episode #1303; episode reward: 0.9311835856103755
finishing episode #1304; episode reward: 0.9991514136547338
finishing episode #1305; episode reward: 0.9956420968817895
finishing episode #1306; episode reward: 0.9629609151439539
finishing episode #1307; episode reward: 0.9720185378974047
finishing episode #1308; episode reward: 0.9988856916985185
finishing episode #1309; episode reward: 0.953706746288787
finishing episode #1310; episode reward: 0.8293289497163049
finishing episode #1311; episode reward: 0.8612579113731161
finishing episode #1312; episode reward: 0.9792065386818961
finishing episode #1313; episode reward: 0.9963258087594603
finishing episode #1314; episode reward: 1.021778894830937
finishing episode #1315; episode reward: 0.9449177182692265
finishing episode #1316; episode reward: 0.9996135989356129
finishing episode #1317; episode reward: 0.9483449387322407
finishing episode #1318; episode reward: 0.954504181748985
finishing episode #1319; episode reward: 0.9423595066131653
finishing episode #1320; episode reward: 0.966944233731275
finishing episode #1321; episode reward: 0.9985469291512077
finishing episode #1322; episode reward: 1.0204998780061385
finishing episode #1323; episode reward: 0.9087528341839691
finishing episode #1324; episode reward: 0.9205830056781787
finishing episode #1325; episode reward: 0.893756353199643
finishing episode #1326; episode reward: 0.9142686606331227
finishing episode #1327; episode reward: 0.9987429614389742
finishing episode #1328; episode reward: 0.9721586071601364
finishing episode #1329; episode reward: 0.8715139066645808
finishing episode #1330; episode reward: 0.8705779743681342
finishing episode #1331; episode reward: 0.9628791792969015
finishing episode #1332; episode reward: 1.0164272501974407
finishing episode #1333; episode reward: 0.9703675618165248
finishing episode #1334; episode reward: 0.9632161575872934
finishing episode #1335; episode reward: 0.9845168867082514
finishing episode #1336; episode reward: 0.9107714573356362
finishing episode #1337; episode reward: 0.9389195964300996
finishing episode #1338; episode reward: 0.9336233640039784
finishing episode #1339; episode reward: 0.9752892061098706
finishing episode #1340; episode reward: 0.9520309259355135
finishing episode #1341; episode reward: 0.9205336908856284
finishing episode #1342; episode reward: 0.939597618709391
finishing episode #1343; episode reward: 0.9685324984216135
finishing episode #1344; episode reward: 0.9753526794444124
finishing episode #1345; episode reward: 0.9781963744567126
finishing episode #1346; episode reward: 0.9320829838050998
finishing episode #1347; episode reward: 0.9302736057676575
finishing episode #1348; episode reward: 1.0192932837591862
finishing episode #1349; episode reward: 1.099786982528541
finishing episode #1350; episode reward: 0.9206163638828381
finishing episode #1351; episode reward: 0.9202631658069337
finishing episode #1352; episode reward: 1.001335688513055
finishing episode #1353; episode reward: 0.9525966448820425
finishing episode #1354; episode reward: 0.9744101137852734
finishing episode #1355; episode reward: 0.9689927932180188
finishing episode #1356; episode reward: 1.0165723580544277
finishing episode #1357; episode reward: 0.9771947140433984
finishing episode #1358; episode reward: 1.0523218834573922
finishing episode #1359; episode reward: 0.9290473992585931
finishing episode #1360; episode reward: 0.9555286964466657
finishing episode #1361; episode reward: 0.9447609653074939
finishing episode #1362; episode reward: 0.9161734552256741
finishing episode #1363; episode reward: 0.9155842992004082
finishing episode #1364; episode reward: 0.9940918186838701
finishing episode #1365; episode reward: 1.1007269317361907
finishing episode #1366; episode reward: 0.9821663235666246
